image,landmark,resolution_x,resolution_y,resolution_z,x_detected,y_detected,z_detected,x_groundtruth,y_groundtruth,z_groundtruth,x_error_mm,y_error_mm,z_error_mm,error_magnitude_mm,x_error_voxels,y_error_voxels,z_error_voxels
BS-149,Basis of IVT NCC-RCC,0.62314049586777,0.6230468750000002,1.9999960143558428,200.52883128373847,108.44864960193308,-176.72924358648746,199.2367825385245,87.98245945512559,-182.55707153320307,-0.8051278957779665,-12.751395814124203,-11.655632665782825,17.29451066022649,1.2920487452139753,20.46619014680749,5.827827946715615
BS-149,Basis of IVT LCC-NCC,0.62314049586777,0.6230468750000002,1.9999960143558428,201.73920261590536,106.4955122429987,-176.0,199.665672766796,107.57486668168808,-171.97537597656245,-1.292100418370622,0.6724884100427966,8.049232006155883,8.17996944014583,2.073529849109349,-1.0793544386893785,-4.024624023437553
BS-170,Commissure LCC-RCC,0.6562500000000001,0.6562500000000001,0.29999999999999993,205.13518949373207,177.43757752872096,123.11431325538804,205.04791259765625,176.94985961914074,123.06320800781224,-0.0572754630497574,-0.3200648781620235,-0.015331574272741474,0.32551046384120386,0.08727689607582079,0.4877179095802262,0.051105247575804924
BS-170,Commissure NCC-RCC,0.6562500000000001,0.6562500000000001,0.29999999999999993,185.21683109773397,173.11150871130553,104.31838026299808,184.14119243621823,173.235565185547,105.25766601562476,-0.7058878716197042,0.08141206122095569,0.2817857257880063,0.764400946015842,1.0756386615157396,-0.12405647424145627,-0.939285752626688
BS-170,Commissure LCC-NCC,0.6562500000000001,0.6562500000000001,0.29999999999999993,187.7786452607492,198.0,117.86284537183856,182.950249671936,198.30740356445324,118.687658691406,-3.16863460515865,0.20173358917243792,0.24744399587023191,3.184677414291993,4.82839558881318,-0.3074035644532387,-0.8248133195674399
BS-170,Nadir LCS,0.6562500000000001,0.6562500000000001,0.29999999999999993,207.98852454379707,195.349095686036,110.44699167081966,208.10131835937497,193.94046020507824,112.76376953124976,0.07402094147299822,-0.9244170343785366,0.6950333581290321,1.1589207574885683,-0.11279381557790202,1.40863548095777,-2.3167778604301077
BS-170,Nadir RCS,0.6562500000000001,0.6562500000000001,0.29999999999999993,208.78072340040188,177.5566503350206,100.9443270091469,207.7343139648437,177.55364990234386,99.00107421874976,-0.6867061920850618,-0.0019690339441122977,-0.5829758371191416,0.9007941485197396,1.0464094355581892,0.003000432676742548,1.943252790397139
BS-170,Nadir NCS,0.6562500000000001,0.6562500000000001,0.29999999999999993,198.27710663826517,195.86862610033467,93.48832927222448,193.3353176116943,194.77857971191415,90.7087768554685,-3.243049048687127,-0.7153429424009651,-0.8338657250267927,3.424093267539278,4.941789026570859,1.090046388420518,2.779552416755976
BS-170,Basis of IVT LCC-RCC,0.6562500000000001,0.6562500000000001,0.29999999999999993,211.876492894873,186.45966355412548,108.34788362106694,212.94759750366208,186.8763122558595,109.48190917968724,0.7029123995178371,0.27342571051294057,0.3402076675860882,0.8273987658014702,-1.071104608789085,-0.4166487017340046,-1.1340255586202943
BS-170,Basis of IVT NCC-RCC,0.6562500000000001,0.6562500000000001,0.29999999999999993,202.0,186.0,94.0,200.4529151916504,184.5333251953126,94.11057128906224,-1.0152744054794314,-0.9625053405760974,0.033171386718670696,1.3993923645482569,1.5470848083496094,1.4666748046873863,-0.11057128906223568
BS-170,Basis of IVT LCC-NCC,0.6562500000000001,0.6562500000000001,0.29999999999999993,201.4342538101957,199.40822185406623,104.34812834302572,201.40879440307612,199.18138122558605,105.612707519531,-0.016707735922236292,-0.14886416244011527,0.37937375295158365,0.4078775940490154,0.025459407119598154,0.2268406284801756,-1.2645791765052792
BS-186,Commissure LCC-RCC,0.34765625,0.34765625,0.30000000000000004,72.21161093897747,70.55525274479567,82.10387479389915,72.66256332397462,69.38421630859375,82.24427490234373,0.15677641509666596,-0.4071181360233225,0.04212003253337429,0.43828999321257506,-0.4509523849971515,1.1710364362019163,-0.14040010844458095
BS-186,Commissure NCC-RCC,0.34765625,0.34765625,0.30000000000000004,55.797460155804345,71.2206341775551,59.23410660207797,54.8000444173813,72.4049072265625,58.78382568359373,-0.3467578153111363,0.41171992719397954,-0.13508427554527175,0.5549793171169164,0.9974157384230438,-1.1842730490074018,0.4502809184842391
BS-186,Nadir LCS,0.34765625,0.34765625,0.30000000000000004,90.0257633683933,86.83952452754271,70.4998458003787,88.77896118164064,86.92459106445312,69.61764221191405,-0.4334585727382295,0.029573913222762427,-0.2646610765393945,0.5087302193290288,1.2468021867526602,-0.08506653691041777,0.8822035884646482
BS-186,Nadir RCS,0.34765625,0.34765625,0.30000000000000004,80.48204925426542,69.00461097141012,57.5100270319063,82.13828468322755,71.07905578613281,56.889614868164045,0.5758005983501169,0.7211937051184374,-0.18612364912267554,0.9414396964891342,-1.656235428962134,-2.074444814722696,0.6204121637422517
BS-186,Nadir NCS,0.34765625,0.34765625,0.30000000000000004,73.41446633541632,86.0,50.60635215849295,73.03592491149904,88.51554870605469,49.68938903808592,-0.13160229190874317,0.874546229839325,-0.2750889361221099,0.926187990711716,0.37854142391728374,-2.5155487060546875,0.9169631204070328
BS-186,Basis of IVT LCC-RCC,0.34765625,0.34765625,0.30000000000000004,89.27118991311733,73.62899540190907,68.72401475075178,90.44759368896486,74.51020812988281,68.36762695312498,0.40898412519699373,0.3063591124596229,-0.1069163392880384,0.5220680262733517,-1.1764037758475325,-0.8812127279737467,0.3563877976267946
BS-186,Basis of IVT NCC-RCC,0.34765625,0.34765625,0.30000000000000004,73.97394340150544,75.45860857403322,50.19615376988876,74.69947242736818,76.06561279296875,49.55881958007811,0.2522347003975936,0.21102881048930505,-0.19120025694319553,0.38041167331765574,-0.7255290258627412,-0.6070042189355291,0.6373341898106517
BS-186,Basis of IVT LCC-NCC,0.34765625,0.34765625,0.30000000000000004,80.46219380256453,91.4116547088504,60.16776678739786,81.60251808166505,91.57194519042967,60.52244262695311,0.39644086265604206,0.055725987736542026,0.10640275186657464,0.4142369960511252,-1.1403242791005255,-0.16029048157926695,-0.35467583955524873
BS-202,Commissure LCC-RCC,0.42578125,0.42578125,0.3,100.0,79.1345143667699,88.0,101.41976165771484,82.23008728027344,88.88105468750007,0.6045078933238983,1.3180369045776754,0.26431640625002045,1.4739451270425652,-1.4197616577148438,-3.0955729135035313,-0.8810546875000682
BS-202,Commissure LCC-NCC,0.42578125,0.42578125,0.3,96.39108972281664,101.62811614430942,71.40290569303968,94.62314987182616,102.45002746582033,72.58375244140632,-0.7527556396795434,0.3499544298620673,0.35425402450999,0.9025547462237222,1.7679398509904871,-0.8219113215109104,-1.1808467483666334
BS-202,Nadir LCS,0.42578125,0.42578125,0.3,120.0,88.79117106507655,68.42191715533721,121.53576278686523,86.87973022460938,68.98914794921882,0.6538989990949631,-0.8138556703551661,0.17016923816448185,1.057781888105545,-1.5357627868652344,1.9114408404671792,-0.5672307938816061
BS-202,Nadir RCS,0.42578125,0.42578125,0.3,110.7478635521781,68.9102239078869,64.26438775740651,110.01475143432616,68.01567077636719,61.64429931640632,-0.3121453939291486,-0.3808839505298784,-0.7860265323000576,0.9275478641030249,0.7331121178519453,0.8945531315197144,2.620088441000192
BS-202,Nadir NCS,0.42578125,0.42578125,0.3,99.91131109474512,88.935932458604,47.91187546730213,98.85750007629396,88.95704650878906,45.89390258789069,-0.44869297269990654,0.008989966680358508,-0.6053918638234315,0.7535950583933,1.0538110184511567,-0.021114050185062183,2.017972879411438
BS-202,Basis of IVT LCC-RCC,0.42578125,0.42578125,0.3,117.79156544283974,75.55388806358474,68.19905511621934,118.12549591064452,73.63546752929688,66.39790039062507,0.1421813319950026,-0.8168274931147534,-0.5403464176782818,0.9896448533558683,-0.33393046780477675,1.9184205342878613,1.801154725594273
BS-202,Basis of IVT NCC-RCC,0.42578125,0.42578125,0.3,101.92623630350508,74.26017493422874,53.24703004037185,99.97750854492188,73.165771484375,52.39179687500007,-0.8297317409592545,-0.4659764688830392,-0.25656994961153357,0.9856048754707164,1.9487277585832032,1.0944034498537434,0.8552331653717786
BS-202,Basis of IVT LCC-NCC,0.42578125,0.42578125,0.3,109.45693199326966,94.48861672517052,57.33673730450256,110.3444366455078,93.44227600097656,54.93177490234382,0.37788284021076857,-0.44551226147320677,-0.7214887206476234,0.9283440041657363,-0.8875046522381353,1.0463407241939535,2.404962402158745
BS-241,Commissure LCC-RCC,0.41015625000000006,0.41015625000000006,0.30000000000000004,85.53875073169638,84.67354654196541,92.92781956011062,85.324990272522,83.95104980468756,93.31987915039063,-0.08767518833324218,-0.29633655239911855,0.11761787708400392,0.3306603331922547,0.2137604591743809,0.7224967372778508,-0.392059590280013
BS-241,Commissure NCC-RCC,0.41015625000000006,0.41015625000000006,0.30000000000000004,59.1871356261346,92.0,76.38737076762565,62.531518936157255,91.937484741211,73.19426879882815,1.3717197170014805,-0.025641024112678105,-0.9579305906392521,1.6732912061594762,-3.344383310022657,0.06251525878900566,3.1931019687975066
BS-241,Commissure LCC-NCC,0.41015625000000006,0.41015625000000006,0.30000000000000004,80.98475775504009,115.01450479410238,88.0,80.44150036573413,114.8712005615235,88.50921020507815,-0.22282041358252433,-0.05877712664368318,0.15276306152344435,0.2764782817719873,0.543257389305964,0.1433042325788847,-0.5092102050781477
BS-241,Nadir LCS,0.41015625000000006,0.41015625000000006,0.30000000000000004,100.75722005511705,101.13669070756832,82.49588779250581,100.80755996704104,99.94418334960945,79.78298339843752,0.020647229500077583,-0.4891143460378195,-0.8138713182204869,0.9497608510609319,-0.05033991192399867,1.192507357958874,2.712904394068289
BS-241,Nadir RCS,0.41015625000000006,0.41015625000000006,0.30000000000000004,91.2038481779747,87.33629090493444,68.42105623358182,90.1149997711182,86.60002136230474,69.52056274414065,-0.44659797937473605,-0.3019855545942127,0.32985195316764765,0.6320184660068751,1.0888484068564992,0.7362695426296995,-1.0995065105588253
BS-241,Nadir NCS,0.41015625000000006,0.41015625000000006,0.30000000000000004,84.6602175250208,108.51305758160608,62.6183097487815,85.12339782714847,107.3500366210938,60.87676391601565,0.18997629579455141,-0.47702031583511084,-0.5224637498297554,0.7325351490334215,-0.46318030212766814,1.16302096051227,1.7415458327658513
BS-241,Basis of IVT LCC-RCC,0.41015625000000006,0.41015625000000006,0.30000000000000004,98.42114124167551,91.08000086209908,75.60742512934422,96.8181953430176,88.99960327148443,76.05794677734377,-0.6574582787464074,-0.853288074275541,0.13515649439986535,1.0856423001944566,1.6029458986579073,2.080397590614652,-0.4505216479995511
BS-241,Basis of IVT NCC-RCC,0.41015625000000006,0.41015625000000006,0.30000000000000004,83.1060898319729,94.82936193849142,61.24636878364416,83.77363681793216,94.17872619628912,60.87728271484377,0.2737985684598538,-0.26686231613766104,-0.11072582064011557,0.3980469309283131,-0.6675469859592624,0.6506357422022973,0.3690860688003852
BS-241,Basis of IVT LCC-NCC,0.41015625000000006,0.41015625000000006,0.30000000000000004,95.48748586530652,108.35208499020516,72.39561904693262,93.94341278076176,108.73640441894536,74.68389282226565,-0.6333112260828131,0.15763101569422208,0.6864821325999075,0.9472002769056949,1.5440730845447632,-0.38431942874019853,-2.2882737753330247
BS-270,Commissure LCC-RCC,0.4453125,0.4453125,0.30000000000000004,94.3937630114579,101.882458652672,69.7155831808321,92.27734375,101.27734375,71.14999999999998,-0.942467952367974,-0.2694652300961249,0.4303250457503638,1.0705311749180833,2.1164192614579065,0.6051149026719997,-1.434416819167879
BS-270,Commissure LCC-NCC,0.4453125,0.4453125,0.30000000000000004,78.0,126.0,62.0,75.46815109252928,125.90008544921892,60.02918701171859,-1.1274639666080537,-0.04449319839469945,-0.5912438964844229,1.2738618393817438,2.5318489074707173,0.09991455078107947,1.9708129882814092
BS-270,Nadir LCS,0.4453125,0.4453125,0.30000000000000004,103.52852990829555,117.03201177843312,55.64590093121432,100.27734375,119.27734375,55.14999999999998,-1.4477938361159886,0.999874393588378,-0.14877027936430312,1.7657826567477972,3.2511861582955532,-2.245331971566884,0.49590093121434364
BS-270,Nadir RCS,0.4453125,0.4453125,0.30000000000000004,98.0,100.0,46.0,97.56376361846922,98.2059173583986,45.30323486328109,-0.19426151365042366,-0.7989274263381262,-0.20902954101567278,0.8483607235476184,0.43623638153077593,1.7940826416014062,0.6967651367189092
BS-270,Nadir NCS,0.4453125,0.4453125,0.30000000000000004,85.96983359173267,115.8691662214904,33.81389026840337,86.27734375,115.27734375,35.14999999999998,0.1369381173534222,-0.26354594433557,0.40083291947898236,0.4988742748409376,-0.3075101582673341,0.5918224714904028,-1.3361097315966077
BS-270,Basis of IVT LCC-RCC,0.4453125,0.4453125,0.30000000000000004,103.76894560250577,104.79842634926874,53.4241743730727,103.6055850982666,106.5353088378908,54.45844726562484,-0.07274647454400318,0.7734554832145102,0.3102818677656416,0.8365406574323258,0.16336050423916504,-1.736882488622058,-1.0342728925521385
BS-270,Basis of IVT NCC-RCC,0.4453125,0.4453125,0.30000000000000004,89.6895408226442,104.35448000919544,35.6093736154643,88.79493045806883,104.33387756347672,35.36158447265609,-0.39838117797496986,-0.00917452660911866,-0.07433674284246267,0.40536117998601257,0.8946103645753709,0.020602445718722606,0.24778914280820885
BS-270,Basis of IVT LCC-NCC,0.4453125,0.4453125,0.30000000000000004,93.14524522077934,124.3770945085707,44.31128691265047,92.91598320007324,124.94023132324236,46.09284667968734,-0.10209324359568606,0.25077186278346963,0.5344679301110603,0.5991373180406815,0.22926202070610202,-0.5631368146716511,-1.7815597670368675
BS-316,Commissure NCC-RCC,0.37890624999999994,0.37890624999999994,0.3000000000000001,65.75546452714562,58.83214324411898,90.29005954941258,68.12017965316774,58.00311279296869,88.92187499999989,0.8960053407193185,-0.3141248193811638,-0.41045536482380685,1.0343952722540042,-2.3647151260221193,0.8290304511502882,1.368184549412689
BS-316,Nadir LCS,0.37890624999999994,0.37890624999999994,0.3000000000000001,95.74524338651162,85.41465811007056,99.77880322146407,98.49721908569336,85.52934265136713,99.85797119140614,1.0427407922680816,0.043454689475653056,0.023750390982618805,1.0439160650977257,-2.7519756991817417,-0.11468454129656891,-0.07916796994206265
BS-316,Nadir RCS,0.37890624999999994,0.37890624999999994,0.3000000000000001,47.08938614304998,102.0,198.0,92.69688796997072,70.53050231933588,89.81018066406239,17.280967489106683,-11.923989355564137,-32.4569458007813,38.65574588888467,-45.60750182692074,31.46949768066412,108.18981933593761
BS-316,Nadir NCS,0.37890624999999994,0.37890624999999994,0.3000000000000001,77.03687651138169,80.33160202228362,82.92331731156959,76.95076656341554,80.358169555664,81.08697509765614,-0.03262759747154919,0.010066604444912251,-0.5509026641740364,0.5519598192222572,0.08610994796615046,-0.026567533380386976,1.8363422139134542
BS-316,Basis of IVT LCC-RCC,0.37890624999999994,0.37890624999999994,0.3000000000000001,98.80381361643306,75.70989042556187,96.81074593529716,98.38343429565433,74.47441101074213,94.43139648437489,-0.15928435201381777,-0.4681308720215404,-0.7138048352766833,0.8683520950631043,0.42037932077873563,1.2354794148197357,2.379349450922277
BS-316,Basis of IVT NCC-RCC,0.37890624999999994,0.37890624999999994,0.3000000000000001,84.0,70.0,84.0,84.9667263031006,70.25292968749994,83.18835449218739,0.3662986382842117,0.09583663940427532,-0.2434936523437842,0.4501649837480571,-0.9667263031006001,-0.25292968749994316,0.8116455078126137
BS-316,Basis of IVT LCC-NCC,0.37890624999999994,0.37890624999999994,0.3000000000000001,85.005648444562,87.81920554174535,92.25869925266969,86.51464939117433,87.40159606933588,92.6204833984374,0.5717698899273288,-0.1582348391551495,0.10853524373031437,0.6031077602564607,-1.509000946612332,0.4176094724094668,-0.36178414576771445
BS-330,Commissure LCC-RCC,0.833984375,0.833984375,0.5000000000000001,244.3988055056958,177.0658915915066,81.83817919003376,244.84641838073733,174.51110839843727,81.17286376953138,0.3733021438334622,-2.130649264532438,-0.33265771025119056,2.18853419695303,-0.44761287504152847,2.5547831930693405,0.665315420502381
BS-330,Commissure NCC-RCC,0.833984375,0.833984375,0.5000000000000001,226.99176252600796,174.03344736840077,66.44924893563145,224.5262875556946,174.0279388427732,66.71580200195325,-2.0561676021949244,-0.004594024302673583,0.13327653316090252,2.0604875509613514,2.465474970313352,0.005508525627561767,-0.266553066321805
BS-330,Nadir LCS,0.833984375,0.833984375,0.5000000000000001,250.9166416314256,193.12330628615464,72.8329539294172,251.4998931884766,193.0948638916013,72.74079589843763,0.48642268527495486,-0.023720512645068692,-0.046079015489787885,0.4891758039179276,-0.5832515570509997,0.028442394553337635,0.09215803097957576
BS-330,Nadir RCS,0.833984375,0.833984375,0.5000000000000001,249.39031863615557,178.71901981700236,59.696964856486346,250.85396003723147,180.0285491943357,60.95057373046888,1.2206540591004122,1.0921270392994915,0.6268044369912681,1.7537450225729299,-1.463641401075904,-1.309529377333348,-1.253608873982536
BS-330,Nadir NCS,0.833984375,0.833984375,0.5000000000000001,233.22117629648093,194.5708767221031,56.91229338386725,235.2073554992676,195.81796264648412,56.72178344726575,1.6564424210740416,1.0400501752162066,-0.09525496830075045,1.958208204018886,-1.9861792027866727,-1.2470859243810253,0.19050993660150084
BS-330,Basis of IVT LCC-RCC,0.833984375,0.833984375,0.5000000000000001,253.0885744608817,183.1485137256551,67.5089576762426,255.07669448852545,185.35531616210915,68.89866333007825,1.6580610386794636,1.8404387507146003,0.6948528269178241,2.5727809184216275,-1.9881200276437596,-2.2068024364540406,-1.389705653835648
BS-330,Basis of IVT NCC-RCC,0.833984375,0.833984375,0.5000000000000001,237.24813629899583,181.49227653940872,55.11724327729345,238.2895698547364,183.9481658935545,54.542004394531375,0.868539313088337,2.048173348086412,-0.28761944138103607,2.243234170846147,-1.041433555740582,-2.455889354145768,0.575238882762072
BS-330,Basis of IVT LCC-NCC,0.833984375,0.833984375,0.5000000000000001,242.07821694833532,198.0,66.49670073951424,243.41363334655765,198.62875366210915,67.57911376953138,1.1137164102361936,0.5243707299230587,0.5412065150085682,1.34470569148686,-1.3354163982223213,-0.6287536621091476,-1.0824130300171362
BS-338,Commissure LCC-RCC,0.8847656249999998,0.8847656249999998,1.0,263.4770613618671,189.37669590763485,148.30711832992787,263.0436992645263,187.39468383789057,149.57354736328136,-0.38342388690500995,-1.7536161476448464,1.2664290333534893,2.1968217876857357,0.4333620973407619,1.982012069744286,-1.2664290333534893
BS-338,Commissure NCC-RCC,0.8847656249999998,0.8847656249999998,1.0,238.0305500610755,180.906018198323,125.94328906170774,237.35043382644648,179.45005798339838,125.7869873046876,-0.6017434654041962,-1.2881835495329246,-0.15630175702014526,1.4303643922761362,0.6801162346290255,1.4559602149246302,0.15630175702014526
BS-338,Commissure LCC-NCC,0.8847656249999998,0.8847656249999998,1.0,246.3130640775149,209.6419456047504,143.9197837894957,245.3876876831054,210.89355468749997,142.75958251953136,-0.8187412239599524,1.10738069235461,-1.1602012699643467,1.800748782156495,0.9253763944094828,-1.2516090827495816,1.1602012699643467
BS-338,Nadir LCS,0.8847656249999998,0.8847656249999998,1.0,272.30991585834084,206.4798286990753,138.84782887988635,271.3079185485839,207.76870727539057,139.00201416015636,-0.8865327760153965,1.140355459122677,0.15418528027001344,1.4526265992168803,1.0019973097569164,-1.2888785763152555,-0.15418528027001344
BS-338,Nadir RCS,0.8847656249999998,0.8847656249999998,1.0,268.1658258554507,190.75211164216643,126.11854106649854,269.7736625671386,190.64286804199213,127.26287841796886,1.42255865311451,-0.09665498218546051,1.1443373514703268,1.8282568969109245,-1.6078367116879235,0.10924360017429535,-1.1443373514703268
BS-338,Nadir NCS,0.8847656249999998,0.8847656249999998,1.0,254.71842265388457,206.0682154743909,117.59106154096334,257.74061203002924,207.0755920410156,118.97662353515636,2.6739292722529955,0.8912921575800439,1.3855619941930257,3.1407135340440204,-3.0221893761446665,-1.0073765666246857,-1.3855619941930257
BS-338,Basis of IVT LCC-RCC,0.8847656249999998,0.8847656249999998,1.0,272.3433662989937,195.62117536670755,131.8622567887042,272.51005554199213,196.2604370117187,132.78363037109386,0.1474809122622703,0.5655967288868147,0.9213735823896627,1.0911368188887849,-0.16668924299841592,-0.6392616450111461,-0.9213735823896627
BS-338,Basis of IVT NCC-RCC,0.8847656249999998,0.8847656249999998,1.0,260.3136837644549,193.8441017257983,118.3763300821022,262.4765357971191,195.2577209472656,117.91796875000011,1.913617130462665,1.2507216939935164,-0.4583613321020863,2.331593958774249,-2.1628520326642047,-1.413619221467286,0.4583613321020863
BS-338,Basis of IVT LCC-NCC,0.8847656249999998,0.8847656249999998,1.0,262.9975799874441,212.42223272829008,130.55569960723545,262.6678447723388,213.19873046874997,131.0113525390626,-0.2917383836771518,0.6870185086490804,0.45565293182716005,0.8744857403180741,0.3297352151053019,-0.7764977404598881,-0.45565293182716005
BS-354,Commissure LCC-RCC,0.6484375,0.6484375,1.0,210.40766278694,140.18506179484635,138.44707240674276,209.8582649230957,140.0652618408203,138.28802490234375,-0.3562501773365325,-0.07768278268875739,-0.1590475043990125,0.3978000907920126,0.5493978638442911,0.1197999540260355,0.1590475043990125
BS-354,Commissure NCC-RCC,0.6484375,0.6484375,1.0,188.23838479042917,130.7486929240955,128.37093930161151,186.85697746276853,131.5406036376953,128.69418334960938,-0.8957563140299458,0.5135046033498734,0.32324404799786066,1.0819210074455847,1.3814073276606393,-0.7919107135998047,-0.32324404799786066
BS-354,Nadir LCS,0.6484375,0.6484375,1.0,214.6727705277648,152.7965652038769,122.0,218.876220703125,152.48446655273438,122.43878173828124,2.725674723085122,-0.20237646910022788,0.4387817382812358,2.768174189815326,-4.203450175360189,0.3120986511425201,-0.4387817382812358
BS-354,Nadir NCS,0.6484375,0.6484375,1.0,196.05954613476024,145.53622562181314,112.30911532965548,193.2991142272949,149.39503479003906,111.27096557617188,-1.7899675649970603,2.5021965700214936,-1.0381497534836086,3.2469564933067567,2.760431907465346,-3.8588091682259176,1.0381497534836086
BS-354,Basis of IVT LCC-RCC,0.6484375,0.6484375,1.0,218.9466229400987,140.0,122.9466229400987,221.75241470336917,141.93499755859375,121.87982177734376,1.8193805964956908,1.2547249794006348,-1.0668011627549419,2.454087457629054,-2.805791763270463,-1.93499755859375,1.0668011627549419
BS-354,Basis of IVT NCC-RCC,0.6484375,0.6484375,1.0,198.78880400009,135.31502689375864,109.99258593091967,198.36365509033203,137.95401000976562,110.95394897460938,-0.2756824961711897,1.7112156142857782,0.9613630436897012,1.9820390054292467,0.42514890975797925,-2.638983116006983,-0.9613630436897012
BS-354,Basis of IVT LCC-NCC,0.6484375,0.6484375,1.0,201.89038133105373,155.71185782997873,116.26620790234716,205.5249061584473,155.03517150878906,117.24069213867188,2.3567621927630134,-0.4387887863964224,0.974484236324713,2.5877563948621076,-3.6345248273935624,0.6766863211896634,-0.974484236324713
BS-360,Commissure LCC-RCC,0.44531249999999994,0.44531249999999994,0.6999999999999998,106.0808314957397,70.53457281693306,87.77227935813097,104.38008308410645,69.71824645996094,88.55805053710935,-0.7573645270554343,-0.3635203308391501,0.5500398252848653,1.004137374652847,1.7007484116332563,0.8163263569721266,-0.7857711789783792
BS-360,Commissure NCC-RCC,0.44531249999999994,0.44531249999999994,0.6999999999999998,76.54596694145278,77.8123636272412,60.584405575600336,73.40670108795166,79.109130859375,62.69956054687498,-1.397954325387215,0.577466658059584,1.4806084798922488,2.1165881762327228,3.139265853501115,-1.2967672321338028,-2.1151549712746416
BS-360,Nadir LCS,0.44531249999999994,0.44531249999999994,0.6999999999999998,120.91204501720044,92.88320011746444,83.29054870300165,124.22576522827148,91.07725524902344,81.61908569335935,1.4756410314925739,-0.804209824227634,-1.1700241067496062,2.0477368741085664,-3.3137202110710433,1.8059448684410029,1.671463009642295
BS-360,Nadir RCS,0.44531249999999994,0.44531249999999994,0.6999999999999998,118.0,74.0,64.0,113.95625686645508,73.52394104003906,60.27152099609373,-1.8007293641567228,-0.21199500560760495,-2.60993530273439,3.1779443685813784,4.043743133544922,0.4760589599609375,3.7284790039062727
BS-360,Nadir NCS,0.44531249999999994,0.44531249999999994,0.6999999999999998,91.9109232722365,230.0,145.49723934924913,104.81177139282228,103.9276885986328,58.33734741210935,5.7449089286983535,-56.141576170921326,-61.01192435599783,83.11038122386637,-12.900848120585778,126.0723114013672,87.15989193713978
BS-360,Basis of IVT LCC-RCC,0.44531249999999994,0.44531249999999994,0.6999999999999998,122.8819791616182,79.94191341237337,73.72918623981518,120.72063064575195,80.66510009765625,72.6543029785156,-0.9624755109716899,0.3220440707900338,-0.7524182829097027,1.2634099751102241,2.1613485158662513,-0.723186685282883,1.0748832612995756
BS-360,Basis of IVT NCC-RCC,0.44531249999999994,0.44531249999999994,0.6999999999999998,106.9268940465186,92.06226804197148,51.52919141552698,106.75934219360352,87.65322875976562,51.86496582031248,-0.0746129345012475,-1.9634003053572937,0.23504208334984747,1.9788260737157872,0.16755185291508212,4.409039282205853,-0.33577440478549647
BS-360,Basis of IVT LCC-NCC,0.44531249999999994,0.44531249999999994,0.6999999999999998,113.32783411959856,106.0,73.11509005703036,113.72301292419434,105.9918975830078,76.15860595703123,0.175978061421555,-0.003608107566839824,2.1304611300006084,2.137719795245713,-0.3951788045957727,0.00810241699220171,-3.0435159000008696
BS-376,Commissure LCC-RCC,0.501953125,0.501953125,0.6000000000000001,129.74809498206167,108.0,98.77463104014308,128.88092803955078,107.02955627441412,100.48300781250008,-0.4352771566900374,-0.48711726069447525,1.0250260634141997,1.2154949031078097,0.8671669425108917,0.9704437255858807,-1.7083767723569991
BS-376,Commissure NCC-RCC,0.501953125,0.501953125,0.6000000000000001,97.71973101609392,89.53615536356804,80.5464682875315,101.0149040222168,94.5767211914063,76.23386230468759,1.6540223878390239,2.530127769051629,-2.5875635897063436,3.979047865755432,-3.29517300612288,-5.040565827838265,4.312605982843905
BS-376,Commissure LCC-NCC,0.501953125,0.501953125,0.6000000000000001,115.99626727310816,132.0,84.0,99.79422760009768,132.84696960449224,84.21628417968759,-8.132664445241586,0.4251390397548961,0.1297705078125546,8.144802917610608,16.202039673010475,-0.8469696044922443,-0.21628417968759095
BS-376,Nadir LCS,0.501953125,0.501953125,0.6000000000000001,142.1304111546398,121.9509016902763,86.24142370017988,145.23485565185547,120.24194335937506,86.87497558593759,1.5582856167664578,-0.8578169746906613,0.3801311314546269,1.8189567621550637,-3.104444497215667,1.7089583309012397,-0.6335518857577114
BS-376,Nadir RCS,0.501953125,0.501953125,0.6000000000000001,138.4289988014941,102.92271150783334,76.19313729434239,138.42770767211914,101.7061157226563,77.24606933593759,-0.0006480864245345663,-0.6106740562314411,0.6317592249571192,0.8786597414748185,0.001291129374948241,1.2165957851770344,-1.0529320415951986
BS-376,Nadir NCS,0.501953125,0.501953125,0.6000000000000001,127.3480201762663,120.04739976947856,61.87157045508742,126.6564087867737,119.02627563476568,62.01718750000009,-0.34715649824140626,-0.5125564504320499,0.0873702269476013,0.625192215008803,0.691611389492607,1.0211241347128777,-0.1456170449126688
BS-376,Basis of IVT LCC-RCC,0.501953125,0.501953125,0.6000000000000001,144.13124728946158,109.90522760114516,83.3731155321184,142.99670219421387,109.57250976562506,80.34531250000009,-0.569488456013014,-0.16700875728255016,-1.8166818192709886,1.9111624365843152,1.1345450952477165,0.3327178355200999,3.027803032118314
BS-376,Basis of IVT NCC-RCC,0.501953125,0.501953125,0.6000000000000001,131.5989756740049,106.98989331241803,66.12781878647075,133.27379512786865,105.4664916992188,67.68076171875009,0.8406808586777086,-0.7646762003753929,0.9317657593676019,1.4695786565874998,-1.674819453863762,1.5234016131992263,-1.5529429322793362
BS-376,Basis of IVT LCC-NCC,0.501953125,0.501953125,0.6000000000000001,132.00166327388467,127.28608178875476,74.8261918812543,133.40395259857178,126.73764038085945,73.39682617187509,0.7038835086808313,-0.27529187857245097,-0.8576194256275274,1.1431310910890653,-1.4022893246871035,0.5484414078953108,1.429365709379212
